id_commande,id_date,id_client,sk_produit,id_region,id_livreur,quantite,prix_unitaire,montant_ttc,statut
ORD-042762,20250524,C01306,67,1,L018,2,13028.23,26056.46,en_cours
ORD-042763,20260104,C01786,3,7,L011,4,2340.64,9362.56,en_cours
ORD-042764,20251215,C04092,96,5,L008,1,4433.71,4433.71,livré
ORD-042765,20251226,C00600,31,2,L016,5,6633.11,33165.549999999996,retourné
ORD-042768,20251011,C02269,30,7,L002,1,12693.09,12693.09,annulé
ORD-042769,20260414,C00258,37,1,-1,5,14556.31,72781.55,annulé
ORD-042770,20250706,C00791,21,0,L006,3,14989.24,44967.72,livré
ORD-042771,20250729,C02769,28,0,L010,5,8152.84,40764.2,livré
ORD-042772,20260423,C03053,71,3,-1,3,2615.47,7846.41,annulé
ORD-042773,20251129,C00191,85,2,-1,4,12173.02,48692.08,annulé
ORD-042774,20251022,C04144,76,7,L002,4,8784.09,35136.36,annulé
ORD-042775,20251231,C00382,28,3,L017,2,8152.84,16305.68,livré
ORD-042776,20251110,C03537,31,4,L001,1,6633.11,6633.11,en_cours
ORD-042777,20250812,C01256,56,2,L016,1,12291.32,12291.32,livré
ORD-042778,20260412,C04658,27,1,L002,5,1508.72,7543.6,annulé
ORD-042779,20260502,C01574,73,5,L003,2,3991.83,7983.66,livré
ORD-042780,20250605,C04135,20,2,L019,2,6734.72,13469.44,livré
ORD-042781,20251212,C00889,76,6,L019,5,8784.09,43920.45,livré
ORD-042782,20250917,C02291,80,2,L011,2,9454.03,18908.06,annulé
ORD-042783,20250717,C01310,23,5,L009,4,4457.65,17830.6,livré
ORD-042784,20251218,C01045,38,0,L001,5,1743.53,8717.65,livré
ORD-042785,20250617,C03416,75,0,L015,1,3441.58,3441.58,retourné
ORD-042786,20251122,C97347,29,3,L019,2,11138.83,22277.66,en_cours
ORD-042787,20260414,C00835,22,6,L007,2,42.31,84.62,annulé
ORD-042788,20260106,C00103,72,5,L004,1,10547.78,10547.78,retourné
ORD-042789,20251225,C02540,36,3,-1,3,4186.26,12558.78,retourné
ORD-042790,20250704,C02012,19,5,L011,3,12958.91,38876.729999999996,retourné
ORD-042791,20251112,C01501,33,3,L017,2,5311.64,10623.28,annulé
ORD-042792,20260128,C01384,54,0,L017,2,9755.66,19511.32,livré
ORD-042793,20251202,C00049,38,4,L018,5,1743.53,8717.65,en_cours
ORD-042794,20251121,C03319,98,4,L005,2,14699.33,29398.66,retourné
ORD-042795,20260306,C01847,82,5,L006,1,8273.46,8273.46,en_cours
ORD-042796,20260328,C03929,100,5,L004,3,957.62,2872.86,en_cours
ORD-042797,20260518,C01662,43,1,L015,4,376.14,1504.56,retourné
ORD-042798,20260510,C01268,63,2,L020,1,268.48,268.48,retourné
ORD-042799,20260517,C04857,3,7,L012,3,2340.64,7021.92,retourné
ORD-042801,20260412,C02609,6,5,L019,5,5559.01,27795.050000000003,retourné
ORD-042802,20251224,C01278,61,3,L006,2,12765.78,25531.56,livré
ORD-042804,20250827,C01944,49,1,L020,4,6994.21,27976.84,en_cours
ORD-042805,20250612,C01296,52,4,L007,2,6434.91,12869.82,en_cours
ORD-042806,20260220,C02610,41,2,L017,4,8703.97,34815.88,annulé
ORD-042807,20260125,C04043,76,3,L017,5,8784.09,43920.45,en_cours
ORD-042808,20250614,C02362,47,5,L016,1,12599.54,12599.54,livré
ORD-042809,20251005,C03895,95,7,L010,2,10216.02,20432.04,livré
ORD-042811,20260422,C02628,84,6,L007,2,2837.9,5675.8,annulé
ORD-042812,20250913,C01919,71,7,L017,2,2615.47,5230.94,retourné
ORD-042813,20251129,C04050,85,0,L020,2,12173.02,24346.04,livré
ORD-042814,20260507,C03007,16,3,L018,5,1823.85,9119.25,livré
ORD-042815,20250601,C01947,3,4,L006,3,2340.64,7021.92,livré
ORD-042816,20260129,C01264,30,1,L006,2,12693.09,25386.18,retourné
ORD-042817,20260506,C01429,69,2,L020,1,1286.86,1286.86,en_cours
ORD-042818,20251203,C02318,47,7,L007,4,12599.54,50398.16,retourné
ORD-042819,20250524,C00255,79,1,L018,1,11402.26,11402.26,retourné
ORD-042820,20251007,C00341,53,0,L001,4,4181.07,16724.28,annulé
ORD-042821,20250914,C04412,19,6,L020,3,12958.91,38876.729999999996,annulé
ORD-042822,20250915,C00218,42,3,L002,2,1281.09,2562.18,en_cours
ORD-042823,20251219,C00159,60,2,L010,1,14019.98,14019.98,en_cours
ORD-042824,20260402,C04671,83,4,L008,3,4485.35,13456.050000000001,annulé
ORD-042825,20250601,C04151,29,4,L016,3,11138.83,33416.49,annulé
ORD-042826,20260130,C02262,14,3,L004,4,8514.68,34058.72,en_cours
ORD-042827,20260409,C02772,47,0,-1,5,12599.54,62997.700000000004,livré
ORD-042828,20250612,C03252,24,7,L009,5,862.62,4313.1,livré
ORD-042829,20250524,C02762,75,3,L010,5,3441.58,17207.9,annulé
ORD-042830,20260321,C01510,33,4,L017,4,5311.64,21246.56,en_cours
ORD-042831,20251026,C03876,8,4,L007,3,13697.91,41093.729999999996,annulé
ORD-042832,20250730,C04638,71,5,L020,4,2615.47,10461.88,livré
ORD-042833,20251101,C01974,95,7,L014,5,10216.02,51080.100000000006,retourné
ORD-042834,20251021,C03290,79,4,L011,3,11402.26,34206.78,retourné
ORD-042835,20250613,C02436,11,0,L004,4,14137.04,56548.16,annulé
ORD-042836,20250522,C00878,3,0,L005,4,2340.64,9362.56,livré
ORD-042837,20260122,C02658,61,0,L010,4,12765.78,51063.12,retourné
ORD-042838,20250625,C01715,2,1,L005,4,2990.58,11962.32,livré
ORD-042839,20250810,C00326,52,5,L005,4,6434.91,25739.64,annulé
ORD-042841,20251001,C03916,90,3,L002,4,11889.87,47559.48,en_cours
ORD-042842,20250623,C02778,11,6,L011,5,14137.04,70685.20000000001,retourné
ORD-042843,20250811,C02087,18,4,L013,2,13236.92,26473.84,livré
ORD-042844,20251213,C04856,32,0,L003,2,5544.55,11089.1,en_cours
ORD-042845,20260122,C02676,88,0,L007,2,4317.81,8635.62,annulé
ORD-042846,20260128,C01979,51,7,L016,3,11974.15,35922.45,retourné
ORD-042847,20260315,C00725,3,7,L007,3,2340.64,7021.92,livré
ORD-042848,20251218,C04515,95,7,L007,4,10216.02,40864.08,livré
ORD-042849,20250531,C02838,92,2,L004,3,3758.97,11276.91,annulé
ORD-042850,20251126,C02486,64,2,L003,4,4968.56,19874.24,retourné
ORD-042851,20260227,C03973,72,5,L020,5,10547.78,52738.9,livré
ORD-042852,20251003,C00624,64,5,L009,3,4968.56,14905.68,livré
ORD-042853,20251129,C04401,61,2,L015,5,12765.78,63828.9,retourné
ORD-042855,20260516,C04117,52,2,L008,4,6434.91,25739.64,retourné
ORD-042856,20250613,C03951,68,1,L016,2,1720.17,3440.34,livré
ORD-042857,20260427,C02879,69,0,L009,4,1286.86,5147.44,retourné
ORD-042858,20260516,C00719,6,2,L006,5,5559.01,27795.050000000003,annulé
ORD-042859,20260411,C01859,12,6,L013,3,10834.16,32502.48,retourné
ORD-042860,20251127,C03216,80,5,L011,5,9454.03,47270.15,livré
ORD-042861,20250627,C03440,50,2,L001,2,4486.2,8972.4,retourné
ORD-042862,20260305,C03197,73,2,L009,2,3991.83,7983.66,en_cours
ORD-042863,20251231,C04569,27,3,L010,4,1508.72,6034.88,annulé
ORD-042864,20250720,C02940,11,5,L017,2,14137.04,28274.08,retourné
ORD-042865,20251225,C01993,77,4,L020,4,10408.17,41632.68,annulé
ORD-042866,20260311,C01355,81,4,L017,4,6927.1,27708.4,retourné
ORD-042867,20250731,C03642,20,0,L013,5,6734.72,33673.6,annulé
ORD-042868,20251220,C04925,96,2,L003,5,4433.71,22168.55,livré
ORD-042869,20260213,C01778,62,5,L002,4,2873.94,11495.76,retourné
ORD-042870,20260507,C04883,57,4,L007,5,10362.31,51811.549999999996,en_cours
ORD-042871,20251104,C01170,71,7,L002,4,2615.47,10461.88,annulé
ORD-042872,20260323,C03339,49,2,L009,1,6994.21,6994.21,en_cours
ORD-042873,20260506,C04058,64,5,L002,2,4968.56,9937.12,en_cours
ORD-042874,20260124,C04707,2,5,L012,5,2990.58,14952.9,livré
ORD-042875,20251031,C00159,1,7,L019,2,2101.67,4203.34,en_cours
ORD-042876,20250804,C02724,34,6,L004,4,13868.06,55472.24,annulé
ORD-042878,20251026,C01216,88,4,-1,5,4317.81,21589.050000000003,retourné
ORD-042880,20250717,C00914,94,2,L012,3,12494.26,37482.78,retourné
ORD-042881,20260408,C01944,27,7,L017,2,1508.72,3017.44,annulé
ORD-042882,20250916,C02541,66,2,L007,1,4450.73,4450.73,retourné
ORD-042883,20260425,C03456,4,0,L004,2,8048.06,16096.12,en_cours
ORD-042884,20250827,C02648,22,5,L012,5,42.31,211.55,retourné
ORD-042885,20250901,C04048,85,2,L018,5,12173.02,60865.100000000006,annulé
ORD-042886,20260502,C00781,13,4,L002,2,5614.97,11229.94,annulé
ORD-042887,20250804,C00244,57,5,L012,5,10362.31,51811.549999999996,annulé
ORD-042888,20250922,C01406,80,4,L003,5,9454.03,47270.15,livré
ORD-042889,20260319,C01885,75,5,L017,4,3441.58,13766.32,livré
ORD-042890,20250907,C01755,5,5,L011,5,696.91,3484.5499999999997,en_cours
ORD-042891,20260101,C02659,83,2,L010,5,4485.35,22426.75,annulé
ORD-042892,20251121,C02430,90,3,L008,5,11889.87,59449.350000000006,en_cours
ORD-042893,20260429,C03362,26,4,L015,1,3991.56,3991.56,annulé
ORD-042894,20250624,C00895,70,5,L004,4,6438.16,25752.64,retourné
ORD-042895,20251120,C00451,23,6,L019,2,4457.65,8915.3,retourné
ORD-042896,20260513,C00346,77,4,L019,1,10408.17,10408.17,en_cours
ORD-042898,20260514,C02583,53,2,L005,2,4181.07,8362.14,retourné
ORD-042899,20250618,C03463,12,6,L019,2,10834.16,21668.32,retourné
ORD-042900,20250527,C02118,74,3,L017,1,10333.28,10333.28,en_cours
ORD-042901,20260405,C03102,47,1,L017,1,12599.54,12599.54,annulé
ORD-042902,20250607,C01959,73,7,L018,1,3991.83,3991.83,livré
ORD-042903,20251227,C01191,31,5,L005,1,6633.11,6633.11,retourné
ORD-042904,20250531,C03053,37,7,L002,2,14556.31,29112.62,retourné
ORD-042905,20260219,C03658,55,4,L019,1,1724.7,1724.7,annulé
ORD-042906,20251104,C03875,27,2,L003,2,1508.72,3017.44,en_cours
ORD-042908,20250920,C02847,74,6,L010,1,10333.28,10333.28,annulé
ORD-042909,20251106,C04341,53,6,L011,5,4181.07,20905.35,retourné
ORD-042910,20260313,C04224,74,6,L009,1,10333.28,10333.28,annulé
ORD-042911,20250813,C03537,34,0,L007,2,13868.06,27736.12,annulé
ORD-042912,20250916,C01651,13,7,-1,2,5614.97,11229.94,annulé
ORD-042913,20260320,C01071,3,1,L013,2,2340.64,4681.28,annulé
ORD-042914,20251230,C04171,12,1,L006,1,10834.16,10834.16,livré
ORD-042915,20251110,C04102,87,6,L008,4,12786.6,51146.4,annulé
ORD-042916,20250523,C04083,80,6,L011,5,9454.03,47270.15,en_cours
ORD-042917,20251107,C02312,63,0,L003,1,268.48,268.48,retourné
ORD-042920,20260308,C02647,86,1,L010,5,7894.01,39470.05,annulé
ORD-042921,20250610,C03490,60,0,L006,4,14019.98,56079.92,en_cours
ORD-042923,20250914,C00883,9,7,L001,4,8424.91,33699.64,annulé
ORD-042924,20250706,C00334,65,7,L008,2,8042.6,16085.2,annulé
ORD-042925,20251018,C03183,82,2,L015,5,8273.46,41367.299999999996,annulé
ORD-042926,20260408,C03752,60,2,L001,5,14019.98,70099.9,en_cours
ORD-042927,20250928,C01483,41,0,L004,5,8703.97,43519.85,en_cours
ORD-042928,20250827,C03557,38,2,L006,1,1743.53,1743.53,en_cours
ORD-042929,20251222,C02098,75,2,L002,2,3441.58,6883.16,annulé
ORD-042930,20260206,C03628,77,5,L018,2,10408.17,20816.34,annulé
ORD-042931,20251231,C00760,2,4,L011,4,2990.58,11962.32,annulé
ORD-042932,20250729,C04422,44,3,L014,4,6000.8,24003.2,livré
ORD-042934,20250720,C00579,21,7,L012,5,14989.24,74946.2,en_cours
ORD-042935,20260506,C00560,93,6,L015,2,4435.51,8871.02,en_cours
ORD-042936,20251004,C02884,56,4,L009,3,12291.32,36873.96,annulé
ORD-042937,20260123,C00847,98,4,L019,2,14699.33,29398.66,retourné
ORD-042938,20250605,C04753,35,0,L001,1,3344.28,3344.28,annulé
ORD-042939,20250809,C01476,82,7,L009,4,8273.46,33093.84,annulé
ORD-042940,20260427,C02956,100,3,L009,4,957.62,3830.48,livré
ORD-042941,20250614,C01109,98,1,L005,2,14699.33,29398.66,annulé
ORD-042942,20250606,C02642,32,3,L009,5,5544.55,27722.75,livré
ORD-042943,20251016,C00061,9,7,-1,5,8424.91,42124.55,en_cours
ORD-042944,20260425,C02451,65,2,L007,2,8042.6,16085.2,retourné
ORD-042945,20260208,C03639,7,4,L016,3,9603.6,28810.800000000003,retourné
ORD-042946,20250620,C04189,67,1,L015,3,13028.23,39084.69,annulé
ORD-042947,20251126,C00129,67,3,-1,1,13028.23,13028.23,annulé
ORD-042948,20260505,C01949,96,3,L020,5,4433.71,22168.55,en_cours
ORD-042949,20250523,C04770,72,1,-1,1,10547.78,10547.78,en_cours
ORD-042950,20251229,C03459,73,7,L020,4,3991.83,15967.32,en_cours
ORD-042951,20250714,C00950,74,6,L020,2,10333.28,20666.56,annulé
ORD-042952,20260310,C02310,90,3,L001,1,11889.87,11889.87,en_cours
ORD-042953,20250626,C01944,56,7,L002,2,12291.32,24582.64,livré
ORD-042954,20250810,C04254,90,6,L012,2,11889.87,23779.74,livré
ORD-042955,20250806,C02839,41,0,L003,3,8703.97,26111.909999999996,annulé
ORD-042957,20251111,C01352,98,6,L018,5,14699.33,73496.65,retourné
ORD-042958,20251115,C00272,2,6,L016,4,2990.58,11962.32,en_cours
ORD-042959,20260505,C03553,13,7,L017,5,5614.97,28074.850000000002,en_cours
ORD-042960,20251117,C02528,82,7,L015,3,8273.46,24820.379999999997,livré
ORD-042961,20250917,C00386,68,2,L020,1,1720.17,1720.17,livré
ORD-042962,20260207,C01951,41,6,L011,4,8703.97,34815.88,livré
ORD-042963,20251128,C03061,4,4,-1,5,8048.06,40240.3,en_cours
ORD-042964,20251231,C02342,10,1,L009,5,716.27,3581.35,retourné
ORD-042965,20251121,C03519,20,7,L010,5,6734.72,33673.6,livré
ORD-042966,20260518,C03213,50,2,L011,5,4486.2,22431.0,en_cours
ORD-042967,20260213,C04419,47,3,L012,5,12599.54,62997.700000000004,livré
ORD-042969,20260110,C03675,19,0,L003,5,12958.91,64794.55,retourné
ORD-042970,20260406,C00305,35,7,L017,5,3344.28,16721.4,livré
ORD-042971,20251124,C03423,20,2,L018,2,6734.72,13469.44,en_cours
ORD-042972,20250619,C01505,73,0,L014,4,3991.83,15967.32,livré
ORD-042973,20250615,C04521,71,6,L003,2,2615.47,5230.94,annulé
ORD-042974,20250528,C03965,14,7,L007,1,8514.68,8514.68,en_cours
ORD-042975,20250628,C04176,69,5,L018,2,1286.86,2573.72,annulé
ORD-042976,20250923,C00952,45,0,L011,1,3745.48,3745.48,annulé
ORD-042977,20260316,C00440,57,2,L009,1,10362.31,10362.31,annulé
ORD-042978,20260205,C02157,40,2,L020,1,1918.04,1918.04,retourné
ORD-042979,20260217,C02804,10,6,L010,5,716.27,3581.35,retourné
ORD-042980,20250603,C03028,76,5,L001,5,8784.09,43920.45,annulé
ORD-042981,20260518,C03126,95,5,L005,4,10216.02,40864.08,retourné
ORD-042982,20251003,C01463,100,3,L009,4,957.62,3830.48,livré
ORD-042983,20250709,C00491,54,1,L005,2,9755.66,19511.32,livré
ORD-042984,20260426,C04781,61,3,L013,1,12765.78,12765.78,annulé
ORD-042985,20260209,C01971,100,5,L013,4,957.62,3830.48,retourné
ORD-042986,20260406,C04128,100,5,L008,2,957.62,1915.24,livré
ORD-042988,20250703,C01420,39,3,L019,1,9966.92,9966.92,annulé
ORD-042989,20260306,C02914,1,2,L002,1,2101.67,2101.67,livré
ORD-042990,20251215,C00499,2,4,L004,1,2990.58,2990.58,en_cours
ORD-042991,20260429,C04625,60,3,L005,4,14019.98,56079.92,annulé
ORD-042992,20250930,C03009,22,1,L008,4,42.31,169.24,annulé
ORD-042993,20250728,C04059,58,0,L006,5,1043.66,5218.3,en_cours
ORD-042994,20251105,C03131,67,4,L009,3,13028.23,39084.69,livré
ORD-042995,20260304,C00299,41,2,L016,5,8703.97,43519.85,livré
ORD-042996,20251028,C03660,63,6,L018,3,268.48,805.44,en_cours
ORD-042997,20260309,C03850,19,6,L003,1,12958.91,12958.91,en_cours
ORD-042998,20260318,C04398,80,2,L007,5,9454.03,47270.15,retourné
ORD-043000,20250728,C03554,4,3,L005,2,8048.06,16096.12,annulé
ORD-043001,20251218,C03738,27,3,L017,2,1508.72,3017.44,annulé
ORD-043002,20250618,C01513,38,6,L020,2,1743.53,3487.06,annulé
ORD-043003,20260116,C04303,48,4,L003,5,13396.47,66982.34999999999,en_cours
ORD-043004,20251114,C03549,54,2,L019,2,9755.66,19511.32,en_cours
ORD-043005,20250618,C01828,92,7,L016,1,3758.97,3758.97,en_cours
ORD-043006,20260314,C01281,36,2,L007,1,4186.26,4186.26,annulé
ORD-043007,20250606,C02451,21,6,L006,1,14989.24,14989.24,retourné
ORD-043008,20260209,C02449,49,3,L016,3,6994.21,20982.63,en_cours
ORD-043009,20250921,C03566,51,2,L007,3,11974.15,35922.45,en_cours
ORD-043010,20250711,C02882,14,4,L017,5,8514.68,42573.4,retourné
ORD-043011,20260417,C02413,15,4,L020,3,7919.83,23759.489999999998,annulé
ORD-043012,20251227,C01301,39,1,L004,3,9966.92,29900.760000000002,en_cours
ORD-043013,20250927,C01805,15,3,L001,2,7919.83,15839.66,en_cours
ORD-043014,20251103,C04308,20,4,L009,2,6734.72,13469.44,livré
ORD-043015,20260410,C03382,44,2,L013,5,6000.8,30004.0,en_cours
ORD-043016,20251122,C02828,36,3,L007,1,4186.26,4186.26,annulé
ORD-043017,20250910,C02125,44,6,L009,3,6000.8,18002.4,retourné
ORD-043018,20250830,C01703,34,5,L003,2,13868.06,27736.12,en_cours
ORD-043019,20260418,C01439,41,6,L012,5,8703.97,43519.85,en_cours
ORD-043020,20250608,C00623,46,5,L008,1,9193.66,9193.66,retourné
ORD-043021,20250613,C01886,37,6,L018,1,14556.31,14556.31,annulé
ORD-043022,20260211,C03866,28,4,L010,5,8152.84,40764.2,livré
ORD-043023,20251226,C03042,62,3,L014,3,2873.94,8621.82,livré
ORD-043024,20251227,C00005,8,5,L008,5,13697.91,68489.55,en_cours
ORD-043025,20260211,C04180,19,2,L011,1,12958.91,12958.91,livré
ORD-043027,20251211,C03909,64,0,L002,1,4968.56,4968.56,retourné
ORD-043028,20250607,C01014,18,1,L010,4,13236.92,52947.68,en_cours
ORD-043029,20260520,C04479,49,7,L007,3,6994.21,20982.63,livré
ORD-043030,20251215,C02171,65,7,L006,5,8042.6,40213.0,annulé
ORD-043031,20260414,C03997,54,6,L020,1,9755.66,9755.66,annulé
ORD-043032,20251124,C04744,58,3,L012,2,1043.66,2087.32,retourné
ORD-043033,20250714,C01718,56,5,-1,3,12291.32,36873.96,annulé
ORD-043034,20260324,C01853,13,5,L003,1,5614.97,5614.97,livré
ORD-043035,20250814,C00455,75,4,L008,5,3441.58,17207.9,livré
ORD-043036,20260301,C03118,55,7,L010,1,1724.7,1724.7,retourné
ORD-043037,20250613,C03682,66,3,-1,2,4450.73,8901.46,annulé
ORD-043039,20251216,C03436,9,6,L020,5,8424.91,42124.55,livré
ORD-043040,20250925,C00818,44,1,L005,1,6000.8,6000.8,en_cours
ORD-043041,20260105,C02519,3,6,L016,5,2340.64,11703.199999999999,annulé
ORD-043042,20250826,C03650,69,6,L017,3,1286.86,3860.58,annulé
ORD-043043,20260211,C00988,5,2,L012,5,696.91,3484.5499999999997,annulé
ORD-043044,20251002,C02257,10,5,L002,3,716.27,2148.81,livré
ORD-043045,20260317,C03575,58,5,L006,3,1043.66,3130.9800000000005,livré
ORD-043046,20250720,C01258,47,6,L008,1,12599.54,12599.54,annulé
ORD-043047,20251120,C01920,65,3,L016,4,8042.6,32170.4,retourné
ORD-043048,20250609,C02863,38,2,L016,1,1743.53,1743.53,retourné
ORD-043049,20251004,C00329,81,3,L013,2,6927.1,13854.2,livré
ORD-043050,20260428,C00661,46,5,L014,2,9193.66,18387.32,en_cours
ORD-043051,20250912,C02394,22,3,L019,2,42.31,84.62,en_cours
ORD-043052,20250817,C01593,98,5,L010,1,14699.33,14699.33,en_cours
ORD-043053,20250616,C01418,98,6,L012,4,14699.33,58797.32,retourné
ORD-043054,20250627,C02107,35,5,L005,2,3344.28,6688.56,livré
ORD-043055,20260311,C02489,28,2,L020,3,8152.84,24458.52,en_cours
ORD-043056,20260221,C00743,40,1,L003,4,1918.04,7672.16,en_cours
ORD-043057,20260122,C00861,57,7,L014,5,10362.31,51811.549999999996,en_cours
ORD-043058,20260421,C02243,99,4,L009,4,10088.39,40353.56,retourné
ORD-043059,20250616,C04520,50,3,L010,5,4486.2,22431.0,livré
ORD-043060,20251225,C03579,86,1,L002,4,7894.01,31576.04,livré
ORD-043061,20260405,C01908,60,7,L013,5,14019.98,70099.9,annulé
ORD-043062,20260312,C00464,69,0,-1,5,1286.86,6434.299999999999,retourné
ORD-043064,20250613,C01062,100,4,L011,1,957.62,957.62,livré
ORD-043065,20260512,C04584,77,1,L003,2,10408.17,20816.34,livré
ORD-043066,20250613,C04519,48,1,L019,2,13396.47,26792.94,en_cours
ORD-043068,20251017,C02235,8,2,L003,1,13697.91,13697.91,annulé
ORD-043069,20260419,C00166,68,5,L002,3,1720.17,5160.51,livré
ORD-043070,20250830,C03677,96,6,L013,1,4433.71,4433.71,livré
ORD-043071,20251112,C02896,28,4,L004,1,8152.84,8152.84,annulé
ORD-043072,20251107,C01637,12,2,L011,1,10834.16,10834.16,livré
ORD-043073,20251104,C00184,94,5,L015,3,12494.26,37482.78,livré
ORD-043074,20260221,C01969,39,2,L010,1,9966.92,9966.92,retourné
ORD-043075,20260122,C00770,73,1,L005,3,3991.83,11975.49,annulé
ORD-043076,20260330,C00099,60,2,L012,2,14019.98,28039.96,livré
ORD-043077,20260110,C03196,82,4,L008,2,8273.46,16546.92,retourné
ORD-043078,20250830,C02796,10,6,L002,4,716.27,2865.08,en_cours
ORD-043079,20251011,C01177,66,6,-1,5,4450.73,22253.649999999998,livré
ORD-043080,20250720,C01619,74,2,L019,1,10333.28,10333.28,annulé
ORD-043081,20251018,C04536,94,7,L018,1,12494.26,12494.26,retourné
ORD-043082,20251103,C27033,73,1,L013,5,3991.83,19959.15,annulé
ORD-043083,20250608,C02564,86,5,L016,4,7894.01,31576.04,annulé
ORD-043084,20250828,C00048,33,7,L018,2,5311.64,10623.28,livré
ORD-043085,20260205,C03509,30,0,L011,3,12693.09,38079.270000000004,annulé
ORD-043086,20260215,C01376,34,3,L007,1,13868.06,13868.06,en_cours
ORD-043087,20251225,C04724,32,7,L012,5,5544.55,27722.75,livré
ORD-043088,20250916,C03825,95,3,L007,3,10216.02,30648.06,en_cours
ORD-043089,20250918,C02000,47,6,L016,4,12599.54,50398.16,annulé
ORD-043090,20251023,C01932,70,5,L008,1,6438.16,6438.16,livré
ORD-043091,20260401,C01905,58,7,L020,3,1043.66,3130.9800000000005,retourné
ORD-043092,20260126,C04449,65,4,L015,5,8042.6,40213.0,retourné
ORD-043094,20260110,C00618,81,3,L002,5,6927.1,34635.5,livré
ORD-043095,20260224,C02180,56,3,L006,5,12291.32,61456.6,livré
ORD-043096,20251012,C02468,92,7,L006,4,3758.97,15035.88,retourné
ORD-043097,20250613,C01949,20,4,L014,5,6734.72,33673.6,annulé
ORD-043098,20260508,C01190,15,0,L003,3,7919.83,23759.489999999998,annulé
ORD-043099,20251223,C00705,56,3,L016,1,12291.32,12291.32,livré
ORD-043100,20250822,C02177,90,6,L012,5,11889.87,59449.350000000006,retourné
ORD-043101,20260316,C02816,27,6,L018,1,1508.72,1508.72,en_cours
ORD-043102,20260317,C01140,52,7,L015,5,6434.91,32174.55,annulé
ORD-043103,20260504,C01363,93,0,L015,3,4435.51,13306.53,livré
ORD-043105,20260508,C00156,71,4,L003,4,2615.47,10461.88,en_cours
ORD-043106,20251217,C03848,56,4,L014,1,12291.32,12291.32,en_cours
ORD-043107,20250831,C04108,6,3,L007,2,5559.01,11118.02,en_cours
ORD-043108,20250715,C01808,98,5,L004,4,14699.33,58797.32,retourné
ORD-043109,20260222,C00174,19,1,L002,1,12958.91,12958.91,livré
ORD-043110,20251123,C01807,61,1,L016,1,12765.78,12765.78,retourné
ORD-043111,20251204,C00561,53,1,L004,2,4181.07,8362.14,annulé
ORD-043112,20260213,C04806,56,2,L004,3,12291.32,36873.96,en_cours
ORD-043113,20251219,C04337,72,5,L001,2,10547.78,21095.56,livré
ORD-043114,20251211,C01309,46,6,L004,5,9193.66,45968.3,livré
ORD-043115,20260117,C02072,26,7,L013,3,3991.56,11974.68,en_cours
ORD-043116,20260323,C03828,82,4,L020,4,8273.46,33093.84,en_cours
ORD-043118,20251031,C00125,85,0,L009,4,12173.02,48692.08,retourné
ORD-043119,20250927,C03609,68,7,L012,2,1720.17,3440.34,retourné
ORD-043120,20251122,C02875,34,7,L010,5,13868.06,69340.3,en_cours
ORD-043121,20250718,C00438,97,2,L007,3,12372.1,37116.3,livré
ORD-043122,20250919,C01624,44,2,L008,3,6000.8,18002.4,annulé
ORD-043123,20260213,C01531,39,7,L008,2,9966.92,19933.84,livré
ORD-043124,20250829,C02761,11,5,L007,1,14137.04,14137.04,retourné
ORD-043125,20260505,C03328,27,4,L016,2,1508.72,3017.44,en_cours
ORD-043126,20250827,C00254,97,1,L012,2,12372.1,24744.2,annulé
ORD-043127,20260305,C01736,12,5,L018,2,10834.16,21668.32,annulé
ORD-043128,20251127,C03285,33,1,L005,1,5311.64,5311.64,retourné
ORD-043129,20251115,C02017,3,4,L011,5,2340.64,11703.199999999999,retourné
ORD-043130,20260403,C01832,13,4,-1,3,5614.97,16844.91,livré
ORD-043131,20251031,C01574,75,2,L002,3,3441.58,10324.74,livré
ORD-043132,20260203,C02387,49,6,L009,4,6994.21,27976.84,retourné
ORD-043133,20250703,C02268,78,6,L017,4,7723.8,30895.2,annulé
ORD-043134,20260407,C03397,67,3,L001,4,13028.23,52112.92,en_cours
ORD-043135,20251003,C00485,58,5,L009,4,1043.66,4174.64,en_cours
ORD-043136,20251005,C00293,44,6,L019,4,6000.8,24003.2,retourné
ORD-043137,20251020,C03604,11,4,L018,2,14137.04,28274.08,en_cours
ORD-043138,20260510,C03745,66,1,-1,3,4450.73,13352.189999999999,retourné
ORD-043139,20251201,C01851,51,2,L016,5,11974.15,59870.75,retourné
ORD-043140,20250817,C04065,22,3,L004,5,42.31,211.55,en_cours
ORD-043141,20260311,C00616,64,3,L006,3,4968.56,14905.68,retourné
ORD-043142,20250624,C04238,53,3,L014,4,4181.07,16724.28,livré
ORD-043143,20250827,C00829,24,7,L014,3,862.62,2587.86,annulé
ORD-043144,20260116,C02390,35,2,L007,2,3344.28,6688.56,livré
ORD-043145,20251219,C00655,62,1,L012,3,2873.94,8621.82,livré
ORD-043146,20251125,C03262,75,4,-1,1,3441.58,3441.58,retourné
ORD-043147,20260127,C03130,80,6,L013,3,9454.03,28362.090000000004,en_cours
ORD-043148,20260131,C03636,32,4,L016,4,5544.55,22178.2,annulé
ORD-043149,20250817,C02698,75,1,L003,1,3441.58,3441.58,annulé
ORD-043151,20260304,C02657,35,0,L014,2,3344.28,6688.56,annulé
ORD-043152,20250812,C01480,98,1,L008,1,14699.33,14699.33,annulé
