id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD-046824,C02107,P011,10/06/2025,5,14137.04,annulé,Agadir,Transfer,L013,
ORD-046825,C02817,P071,2026-01-05,2,2615.47,en_cours,Fès,Cash,L015,
ORD-046826,C02894,P006,05/07/2025,5,5559.01,DONE,Marrakech,Card,L011,
ORD-046827,C01794,P038,2025-05-28,2,1743.53,annulé,Agadir,Cash,L017,
ORD-046828,C02942,P095,2026-02-15,3,10216.02,en_cours,Oujda,Cash,L017,
ORD-046829,C02370,P052,2025-08-06,3,6434.91,livré,TANGER,Transfer,L003,2025-08-10
ORD-046830,C02171,P064,Jun 23 2025,3,4968.56,annulé,Fès,Transfer,L001,
ORD-046831,C03877,P075,11/07/2025,4,3441.58,en_cours,Casablanca,Transfer,L012,
ORD-046832,C01307,P022,2025-08-02,1,42.31,livré,Rabat,Card,L008,2025-08-05
ORD-046833,C04924,P048,2026-02-19,5,13396.47,retourné,TNG,Card,L007,
ORD-046834,C04547,P074,09/04/2026,3,10333.28,en_cours,Meknès,Cash,L019,
ORD-046835,C01967,P061,Apr 17 2026,3,12765.78,annulé,Fès,Cash,L007,
ORD-046836,C04345,P020,2026-04-28,3,6734.72,annulé,TNG,Transfer,L017,
ORD-046837,C00792,P004,2025-08-31,3,8048.06,en_cours,TNG,Transfer,L014,
ORD-046838,C00486,P060,2025-11-25,1,14019.98,livré,Rabat,Card,L005,2025-11-30
ORD-046839,C04282,P064,2026-05-20,5,4968.56,annulé,Agadir,Card,L005,
ORD-046840,C02686,P052,08/10/2025,1,6434.91,en_cours,Marrakech,Cash,L006,
ORD-046841,C00060,P051,2026-05-18,3,11974.15,retourné,TANGER,Cash,L018,
ORD-046842,C00375,P009,Aug 07 2025,1,8424.91,livré,Oujda,Card,L007,2025-08-10
ORD-046843,C00448,P016,Sep 02 2025,3,1823.85,annulé,Rabat,Cash,L002,
ORD-046844,C04298,P022,2026-05-08,2,42.31,livré,Rabat,Card,,2026-05-09
ORD-046845,C03344,P094,2026-02-21,5,12494.26,en_cours,Agadir,Transfer,L011,
ORD-046846,C03357,P048,Dec 26 2025,1,13396.47,annulé,Oujda,Transfer,L019,
ORD-046847,C03467,P043,08/06/2025,5,376.14,annulé,Marrakech,Cash,L006,
ORD-046848,C01394,P049,Feb 13 2026,2,6994.21,livré,Agadir,Transfer,L018,2026-02-15
ORD-046849,C01031,P079,Jan 07 2026,2,11402.26,retourné,Oujda,Card,,
ORD-046850,C01276,P063,2025-11-05,3,268.48,en_cours,Meknès,Card,L015,
ORD-046851,C01866,P053,2025-08-20,3,4181.07,en_cours,Rabat,Cash,L008,
ORD-046852,C04113,P071,Nov 27 2025,4,2615.47,en_cours,Meknès,Cash,L001,
ORD-046853,C00147,P098,Mar 28 2026,3,14699.33,livré,Oujda,Cash,L011,2026-04-01
ORD-046854,C03682,P077,2025-10-28,2,10408.17,annulé,Fès,Cash,L010,
ORD-046855,C02381,P053,Jan 31 2026,4,4181.07,retourné,Agadir,Transfer,L002,
ORD-046856,C02667,P016,26/11/2025,4,1823.85,annulé,Rabat,Cash,L017,
ORD-046857,C01402,P058,Jan 13 2026,5,1043.66,livré,Rabat,Cash,L011,2026-01-17
ORD-046858,C04258,P068,Dec 27 2025,2,1720.17,livré,Agadir,Cash,,2025-12-28
ORD-046859,C03783,P038,07/10/2025,2,1743.53,annulé,Fès,Transfer,L014,
ORD-046860,C04175,P087,2025-12-22,5,12786.6,retourné,Fès,Transfer,L006,
ORD-046861,C00627,P077,Oct 31 2025,5,10408.17,en_cours,Agadir,Cash,L014,
ORD-046862,C00439,P013,06/04/2026,2,5614.97,DONE,Rabat,Transfer,L012,
ORD-046863,C00242,P065,2025-06-30,4,8042.6,retourné,Agadir,Cash,L015,
ORD-046864,C02118,P025,Feb 05 2026,4,0.0,annulé,Tnja,Card,L006,
ORD-046865,C00857,P081,2025-09-10,-3,6927.1,en_cours,Meknès,Cash,L015,
ORD-046866,C00870,P094,Jun 04 2025,2,12494.26,en_cours,Fès,Transfer,L017,
ORD-046867,C03918,P039,21/03/2026,3,9966.92,retourné,Fès,Card,L019,
ORD-046868,C02624,P059,2026-02-21,5,11009.59,DONE,Fès,Card,L008,
ORD-046869,C04554,P083,May 09 2026,4,4485.35,livré,Casablanca,Cash,L017,2026-05-10
ORD-046870,C01530,P004,19/07/2025,2,8048.06,livré,Casablanca,Card,L004,2025-07-23
ORD-046871,C04093,P068,Oct 25 2025,2,1720.17,annulé,Agadir,Card,L015,
ORD-046872,C01620,P015,13/08/2025,1,7919.83,retourné,Casablanca,Card,L015,
ORD-046873,C04415,P065,2025-10-26,3,8042.6,retourné,Oujda,Card,L005,
ORD-046874,C03215,P046,2026-01-21,1,9193.66,retourné,Oujda,Card,L011,
ORD-046875,C03463,P071,2025-06-04,4,2615.47,retourné,Casablanca,Card,L018,
ORD-046876,C02514,P026,2025-06-17,1,3991.56,OK,Meknès,Transfer,L010,
ORD-046877,C01259,P058,28/05/2025,3,1043.66,en_cours,Rabat,Card,L011,
ORD-046878,C03078,P007,06/11/2025,5,9603.6,livré,Fès,Cash,L013,2025-11-07
ORD-046879,C01147,P005,Nov 09 2025,3,696.91,annulé,Casablanca,Cash,L012,
ORD-046880,C01393,P009,Sep 05 2025,5,8424.91,livré,Marrakech,Transfer,L003,2025-09-07
ORD-046881,C00361,P052,2025-09-15,1,6434.91,en_cours,Oujda,Transfer,L007,
ORD-046882,C00438,P024,20/08/2025,2,862.62,en_cours,Meknès,Cash,L008,
ORD-046883,C00999,P059,2025-07-26,1,11009.59,retourné,Agadir,Transfer,L019,
ORD-046884,C01023,P008,2025-08-11,5,13697.91,retourné,Agadir,Cash,L013,
ORD-046885,C03874,P004,03/10/2025,2,8048.06,annulé,TANGER,Cash,L008,
ORD-046886,C03745,P077,12/01/2026,1,10408.17,retourné,Fès,Transfer,L007,
ORD-046887,C02638,P067,Nov 19 2025,4,13028.23,livré,Marrakech,Card,,2025-11-24
ORD-046888,C02308,P028,Jun 17 2025,1,8152.84,annulé,Oujda,Cash,,
ORD-046889,C04542,P021,Feb 12 2026,4,14989.24,livré,Casablanca,Card,L013,2026-02-17
ORD-046890,C03630,P039,2026-03-11,3,9966.92,en_cours,Agadir,Cash,L006,
ORD-046891,C00269,P023,Jul 12 2025,1,4457.65,annulé,Tnja,Cash,L012,
ORD-046892,C44510,P086,2025-09-26,1,7894.01,retourné,Oujda,Transfer,L002,
ORD-046893,C01802,P054,30/03/2026,3,9755.66,retourné,Agadir,Transfer,L014,
ORD-046894,C03785,P046,2025-06-07,1,9193.66,en_cours,Marrakech,Card,L003,
ORD-046895,C01329,P084,2025-12-30,1,2837.9,retourné,TANGER,Cash,L015,
ORD-046896,C02055,P042,Mar 14 2026,1,1281.09,en_cours,Meknès,Transfer,L006,
ORD-046897,C03245,P020,Nov 03 2025,3,6734.72,en_cours,Rabat,Transfer,,
ORD-046898,C03661,P095,2025-09-09,5,10216.02,en_cours,TANGER,Card,L009,
ORD-046899,C03981,P024,Mar 02 2026,2,862.62,retourné,TNG,Transfer,L018,
ORD-046900,C03462,P080,2025-11-05,5,9454.03,livré,Fès,Cash,L013,2025-11-09
ORD-046901,C02014,P061,25/09/2025,3,12765.78,en_cours,Agadir,Transfer,L002,
ORD-046902,C03397,P037,26/11/2025,1,14556.31,retourné,Rabat,Card,L006,
ORD-046903,C03595,P018,Feb 22 2026,3,13236.92,annulé,TANGER,Transfer,L010,
ORD-046904,C02424,P023,2026-02-08,3,4457.65,DONE,Oujda,Transfer,L014,
ORD-046905,C03224,P029,Oct 21 2025,1,11138.83,en_cours,Oujda,Transfer,L001,
ORD-046906,C01629,P063,Jul 22 2025,1,268.48,annulé,Fès,Card,L005,
ORD-046907,C03316,P093,Feb 18 2026,1,4435.51,annulé,TANGER,Transfer,L014,
ORD-046908,C00808,P080,Jun 05 2025,1,9454.03,livré,Agadir,Transfer,,2025-06-07
ORD-046909,C01571,P076,2026-03-01,5,8784.09,annulé,Casablanca,Cash,L012,
ORD-046910,C00837,P014,2026-03-19,5,8514.68,en_cours,tanger,Cash,L014,
ORD-046911,C00328,P080,2026-02-02,4,9454.03,en_cours,Fès,Transfer,L007,
ORD-046912,C02594,P070,Mar 19 2026,2,6438.16,retourné,Casablanca,Transfer,L007,
ORD-046913,C01003,P013,2025-06-17,4,5614.97,livré,Agadir,Transfer,L005,2025-06-21
ORD-046914,C01405,P082,Jul 18 2025,2,8273.46,retourné,Fès,Cash,,
ORD-046915,C03800,P044,21/01/2026,4,6000.8,retourné,Oujda,Card,L015,
ORD-046916,C00659,P077,Mar 02 2026,5,10408.17,livré,Oujda,Transfer,L002,2026-03-03
ORD-046917,C01347,P041,26/02/2026,1,8703.97,retourné,Marrakech,Card,L003,
ORD-046918,C02633,P088,Dec 17 2025,4,4317.81,livré,Agadir,Transfer,L012,2025-12-22
ORD-046919,C02401,P045,08/07/2025,2,3745.48,livré,Rabat,Card,L002,2025-07-13
ORD-046920,C00163,P082,22/06/2025,3,8273.46,annulé,Agadir,Transfer,L006,
ORD-046921,C03206,P005,2025-11-17,1,696.91,en_cours,Meknès,Cash,L008,
ORD-046922,C02951,P052,May 24 2025,2,6434.91,annulé,Marrakech,Card,L012,
ORD-046923,C03305,P006,28/06/2025,1,5559.01,en_cours,Meknès,Transfer,L002,
ORD-046924,C04499,P087,10/11/2025,3,12786.6,en_cours,Marrakech,Transfer,L018,
ORD-046925,C02210,P057,Jun 03 2025,5,10362.31,en_cours,Meknès,Card,L010,
ORD-046926,C00852,P095,Jun 26 2025,2,10216.02,en_cours,Casablanca,Transfer,L014,
ORD-046927,C02556,P012,Apr 29 2026,2,10834.16,livré,Rabat,Cash,L015,2026-05-01
ORD-046928,C01198,P076,2025-11-29,1,8784.09,retourné,Meknès,Cash,L002,
ORD-046929,C01502,P014,2026-01-18,5,8514.68,annulé,Rabat,Transfer,L020,
ORD-046930,C04865,P098,24/09/2025,1,14699.33,annulé,Marrakech,Card,L015,
ORD-046931,C01267,P010,Dec 20 2025,4,716.27,livré,Agadir,Cash,L020,2025-12-25
ORD-046932,C01593,P089,22/06/2025,5,0.0,annulé,Agadir,Transfer,L018,
ORD-046933,C01117,P022,08/03/2026,2,42.31,annulé,tanger,Card,L018,
ORD-046934,C04945,P034,Apr 23 2026,4,13868.06,en_cours,Oujda,Cash,L006,
ORD-046935,C03350,P095,2026-04-20,5,10216.02,retourné,Agadir,Transfer,L011,
ORD-046936,C03162,P002,Apr 23 2026,4,2990.58,annulé,TANGER,Card,L019,
ORD-046937,C02605,P041,2026-04-11,5,8703.97,KO,Oujda,Cash,,
ORD-046938,C00998,P064,2025-07-11,3,4968.56,livré,Fès,Transfer,L007,2025-07-13
ORD-046939,C01017,P072,Jul 28 2025,3,10547.78,annulé,tanger,Transfer,L012,
ORD-046940,C00050,P046,08/10/2025,1,9193.66,livré,Marrakech,Card,L011,2025-10-13
ORD-046941,C04650,P092,08/09/2025,2,3758.97,retourné,Agadir,Transfer,,
ORD-046942,C00542,P020,2025-10-26,3,0.0,retourné,Agadir,Transfer,L004,
ORD-046943,C00343,P059,09/05/2026,5,11009.59,en_cours,Agadir,Transfer,L001,
ORD-046944,C04291,P047,2026-05-05,4,12599.54,DONE,Meknès,Transfer,L009,
ORD-046945,C00140,P026,Apr 30 2026,3,3991.56,livré,Tnja,Card,,2026-05-05
ORD-046946,C04774,P082,May 02 2026,3,8273.46,annulé,Rabat,Card,L017,
ORD-046947,C00638,P042,Oct 16 2025,5,1281.09,annulé,Agadir,Card,L006,
ORD-046948,C00420,P011,09/02/2026,5,14137.04,annulé,Agadir,Cash,,
ORD-046949,C02125,P043,Oct 29 2025,5,376.14,en_cours,Meknès,Transfer,L001,
ORD-046950,C03123,P081,Mar 28 2026,2,6927.1,en_cours,Meknès,Transfer,L015,
ORD-046951,C03497,P091,10/09/2025,1,0.0,livré,Rabat,Card,L007,2025-09-12
ORD-046952,C03270,P003,Jan 01 2026,1,2340.64,KO,Rabat,Transfer,L017,
ORD-046953,C00219,P005,08/03/2026,5,696.91,livré,Rabat,Transfer,L016,2026-03-13
ORD-046954,C04880,P032,2025-10-29,1,5544.55,en_cours,Agadir,Cash,L002,
ORD-046955,C03198,P073,2026-05-15,1,3991.83,en_cours,Fès,Transfer,L020,
ORD-046956,C02570,P043,May 05 2026,3,376.14,en_cours,Oujda,Cash,L017,
ORD-046957,C04388,P015,May 13 2026,2,7919.83,en_cours,TANGER,Transfer,L004,
ORD-046958,C04926,P070,18/04/2026,3,6438.16,en_cours,Meknès,Cash,L008,
ORD-046959,C02904,P062,2025-09-15,1,2873.94,livré,Oujda,Cash,,2025-09-20
ORD-046960,C03326,P032,Jul 04 2025,3,5544.55,annulé,Marrakech,Cash,L003,
ORD-046961,C02231,P039,2026-01-15,4,9966.92,en_cours,Fès,Card,L001,
ORD-046962,C01882,P015,2025-12-11,5,7919.83,retourné,Agadir,Cash,L017,
ORD-046963,C02893,P029,16/10/2025,1,11138.83,annulé,Meknès,Transfer,L006,
ORD-046964,C00612,P018,2025-12-27,2,13236.92,livré,Casablanca,Card,L019,2025-12-30
ORD-046965,C00732,P077,2026-01-09,5,10408.17,retourné,Oujda,Card,L017,
ORD-046966,C02970,P030,12/09/2025,1,12693.09,annulé,Rabat,Card,L001,
ORD-046967,C01808,P031,17/04/2026,3,6633.11,retourné,Oujda,Transfer,L002,
ORD-046968,C04461,P026,Aug 03 2025,1,3991.56,annulé,Fès,Cash,L010,
ORD-046969,C00668,P077,2026-01-01,5,10408.17,retourné,Meknès,Cash,L012,
ORD-046970,C01182,P094,Mar 09 2026,5,12494.26,retourné,Casablanca,Cash,L013,
ORD-046971,C00951,P045,May 15 2026,3,3745.48,annulé,Rabat,Transfer,L008,
ORD-046972,C01402,P021,02/01/2026,4,14989.24,en_cours,Oujda,Transfer,,
ORD-046973,C04071,P076,25/09/2025,3,8784.09,annulé,Fès,Card,L015,
ORD-046974,C01689,P064,03/04/2026,5,4968.56,OK,Casablanca,Card,L012,
ORD-046975,C03060,P059,Jun 23 2025,4,11009.59,retourné,tanger,Card,L012,
ORD-046976,C00374,P035,2026-04-18,-4,3344.28,retourné,Meknès,Transfer,L019,
ORD-046977,C00223,P065,2025-12-01,5,8042.6,en_cours,Fès,Card,L001,
ORD-046978,C02361,P082,Aug 21 2025,1,8273.46,OK,Agadir,Transfer,L009,
ORD-046979,C03208,P054,Apr 25 2026,2,9755.66,livré,Fès,Cash,L008,2026-04-29
ORD-046980,C02062,P025,Mar 22 2026,1,0.0,livré,Rabat,Cash,L015,2026-03-23
ORD-046981,C02639,P100,19/02/2026,2,957.62,livré,Fès,Card,,2026-02-21
ORD-046982,C01762,P033,Sep 29 2025,2,5311.64,en_cours,tanger,Card,L003,
ORD-046983,C01536,P041,06/08/2025,1,8703.97,en_cours,Tnja,Transfer,L019,
ORD-046984,C03059,P049,2025-09-02,3,6994.21,retourné,Meknès,Card,L006,
ORD-046985,C04441,P014,Jul 26 2025,1,8514.68,retourné,Rabat,Cash,L018,
ORD-046986,C00167,P017,2026-01-22,1,0.0,livré,Fès,Transfer,L019,2026-01-24
ORD-046987,C30350,P039,24/05/2025,3,9966.92,livré,Agadir,Cash,L001,2025-05-29
ORD-046988,C04677,P079,04/02/2026,5,11402.26,annulé,Oujda,Cash,L004,
ORD-046989,C04191,P058,Mar 12 2026,2,1043.66,livré,Casablanca,Card,L006,2026-03-14
ORD-046990,C03079,P047,2025-10-20,2,12599.54,en_cours,Casablanca,Transfer,L005,
ORD-046991,C01465,P019,Jul 13 2025,3,12958.91,en_cours,Agadir,Card,L001,
ORD-046992,C02117,P088,Feb 15 2026,3,4317.81,en_cours,TANGER,Transfer,L019,
ORD-046993,C04887,P050,Jan 30 2026,1,4486.2,en_cours,Casablanca,Card,L002,
ORD-046994,C03223,P007,Aug 20 2025,4,9603.6,en_cours,Tnja,Cash,L015,
ORD-046995,C00249,P007,14/07/2025,3,9603.6,retourné,Fès,Cash,L020,
ORD-046996,C03730,P080,2025-09-05,3,9454.03,KO,Agadir,Cash,L011,
ORD-046997,C03736,P006,2025-10-08,5,5559.01,livré,Casablanca,Cash,L018,2025-10-09
ORD-046998,C00543,P044,Nov 01 2025,3,6000.8,livré,Rabat,Transfer,L009,2025-11-02
ORD-046999,C03582,P066,2025-09-17,1,4450.73,OK,Marrakech,Card,L005,
ORD-047000,C04802,P075,28/08/2025,1,3441.58,retourné,Oujda,Transfer,L002,
ORD-047001,C00610,P081,30/09/2025,1,6927.1,annulé,Agadir,Transfer,L006,
ORD-047002,C04773,P065,12/02/2026,1,8042.6,livré,Oujda,Cash,L011,2026-02-15
ORD-047003,C02879,P008,2025-11-30,2,13697.91,retourné,Marrakech,Card,L009,
ORD-047004,C04759,P021,Dec 12 2025,5,14989.24,retourné,Casablanca,Card,L008,
ORD-047005,C00805,P092,Jun 06 2025,2,3758.97,retourné,Agadir,Cash,L019,
ORD-047006,C03605,P091,2026-03-10,3,0.0,retourné,Meknès,Cash,L003,
ORD-047007,C00921,P013,Nov 28 2025,1,5614.97,retourné,Agadir,Transfer,L015,
ORD-047008,C00709,P012,Oct 25 2025,1,10834.16,livré,Rabat,Card,L017,2025-10-29
ORD-047009,C01960,P056,07/01/2026,2,12291.32,en_cours,Agadir,Transfer,L016,
ORD-047010,C00265,P062,2025-08-25,3,2873.94,OK,TANGER,Card,L011,
ORD-047011,C01898,P062,27/05/2025,4,2873.94,en_cours,Fès,Cash,L004,
ORD-047012,C00079,P045,2026-04-02,5,3745.48,annulé,Tnja,Cash,L011,
ORD-047013,C02698,P015,May 15 2026,3,7919.83,DONE,Casablanca,Transfer,L017,
ORD-047014,C02303,P023,2025-10-10,4,4457.65,livré,Marrakech,Transfer,L014,2025-10-11
ORD-047015,C01841,P030,2026-01-24,3,12693.09,en_cours,Fès,Transfer,L003,
ORD-047016,C03282,P006,Aug 27 2025,2,5559.01,en_cours,tanger,Card,L009,
ORD-047017,C04571,P046,23/07/2025,1,9193.66,OK,Oujda,Card,L007,
ORD-047018,C00339,P085,2026-02-20,4,12173.02,retourné,Rabat,Transfer,,
ORD-047019,C03269,P069,Sep 14 2025,4,1286.86,en_cours,Fès,Transfer,L001,
ORD-047020,C04737,P090,03/08/2025,3,11889.87,livré,Marrakech,Card,L009,2025-08-04
ORD-047021,C01457,P091,16/01/2026,5,0.0,en_cours,Marrakech,Card,L016,
ORD-047022,C04357,P089,20/05/2026,1,0.0,livré,Oujda,Transfer,,2026-05-25
ORD-047023,C02358,P024,May 14 2026,5,862.62,annulé,Marrakech,Card,L014,
ORD-047024,C04210,P042,2025-06-15,1,1281.09,livré,TNG,Card,L003,2025-06-16
ORD-047025,C00678,P090,Jul 16 2025,3,11889.87,en_cours,Meknès,Cash,L004,
ORD-047026,C04780,P084,12/04/2026,4,2837.9,retourné,Agadir,Cash,L019,
ORD-047027,C03682,P007,2026-03-16,4,9603.6,annulé,Rabat,Transfer,L017,
ORD-047028,C00706,P029,2025-12-01,5,11138.83,annulé,Rabat,Cash,L009,
ORD-047029,C00161,P041,2025-12-11,2,8703.97,livré,Marrakech,Card,L016,2025-12-15
ORD-047030,C02473,P054,Mar 16 2026,2,9755.66,annulé,Fès,Transfer,L012,
ORD-047031,C01633,P012,Sep 28 2025,3,10834.16,en_cours,Fès,Cash,L005,
ORD-047032,C02959,P083,09/06/2025,5,4485.35,livré,TANGER,Card,,2025-06-11
ORD-047033,C02750,P025,Aug 25 2025,1,0.0,en_cours,Tnja,Cash,L008,
ORD-047034,C46776,P088,2025-07-25,2,4317.81,en_cours,Marrakech,Cash,L018,
ORD-047035,C00060,P081,Jun 18 2025,2,6927.1,en_cours,Oujda,Card,L007,
ORD-047036,C03970,P002,May 08 2026,5,2990.58,livré,Rabat,Cash,L016,2026-05-10
ORD-047037,C02366,P076,16/06/2025,4,8784.09,retourné,Marrakech,Cash,L001,
ORD-047038,C00761,P030,Jan 27 2026,3,12693.09,annulé,Fès,Card,L008,
ORD-047039,C02756,P065,2025-05-21,3,8042.6,retourné,Oujda,Transfer,L013,
ORD-047040,C02864,P056,08/08/2025,2,12291.32,en_cours,TANGER,Card,L020,
ORD-047041,C03788,P073,Aug 06 2025,3,3991.83,annulé,tanger,Card,L015,
ORD-047042,C02527,P087,06/03/2026,3,12786.6,en_cours,Oujda,Cash,L003,
ORD-047043,C00659,P035,Aug 10 2025,5,3344.28,livré,Rabat,Card,L010,2025-08-11
ORD-047044,C02563,P041,2025-08-02,5,8703.97,livré,Fès,Card,L010,2025-08-05
ORD-047045,C00944,P079,26/06/2025,3,11402.26,livré,Casablanca,Card,L004,2025-06-29
ORD-047046,C00192,P060,01/10/2025,5,14019.98,retourné,Casablanca,Transfer,L013,
ORD-047047,C02410,P100,09/01/2026,1,957.62,annulé,Casablanca,Transfer,L002,
ORD-047048,C03526,P037,2026-03-24,3,14556.31,livré,Meknès,Card,L009,2026-03-29
ORD-047049,C00985,P065,19/12/2025,1,8042.6,annulé,Meknès,Transfer,L009,
ORD-047050,C04855,P026,Apr 10 2026,1,3991.56,retourné,Meknès,Cash,L013,
ORD-047051,C04983,P032,30/12/2025,4,5544.55,retourné,Marrakech,Cash,L014,
ORD-047052,C00544,P009,10/07/2025,3,8424.91,en_cours,TNG,Transfer,L012,
ORD-047053,C01412,P062,2026-05-20,4,2873.94,retourné,Meknès,Cash,L011,
ORD-047054,C03684,P049,Oct 26 2025,2,6994.21,en_cours,Casablanca,Cash,L014,
ORD-047055,C00435,P090,May 30 2025,1,11889.87,annulé,Casablanca,Transfer,L001,
ORD-047056,C04825,P043,2026-04-18,4,376.14,retourné,Fès,Transfer,L005,
ORD-047057,C00309,P024,12/05/2026,3,862.62,annulé,Oujda,Transfer,L013,
ORD-047058,C04071,P036,2026-04-27,3,4186.26,livré,Agadir,Cash,L004,2026-04-29
ORD-047059,C00833,P069,15/09/2025,1,1286.86,livré,Marrakech,Card,L020,2025-09-16
ORD-047060,C04520,P009,Jul 07 2025,5,8424.91,DONE,Agadir,Card,L015,
ORD-047061,C03050,P080,23/08/2025,4,9454.03,livré,Fès,Cash,L012,2025-08-27
ORD-047062,C01008,P079,Nov 07 2025,5,11402.26,livré,Rabat,Card,L019,2025-11-09
ORD-047063,C00527,P026,Nov 03 2025,2,3991.56,retourné,Meknès,Transfer,L002,
ORD-047064,C03433,P060,11/07/2025,4,14019.98,livré,Meknès,Transfer,L009,2025-07-14
ORD-047065,C03439,P079,15/12/2025,1,11402.26,livré,Casablanca,Transfer,L018,2025-12-20
ORD-047066,C02805,P093,May 19 2026,5,4435.51,annulé,Rabat,Transfer,L008,
ORD-047067,C00699,P010,Jun 09 2025,1,716.27,en_cours,Fès,Transfer,L014,
ORD-047068,C03662,P002,31/08/2025,5,2990.58,livré,Oujda,Card,L013,2025-09-03
ORD-047069,C04459,P035,Dec 12 2025,3,3344.28,en_cours,Meknès,Cash,L003,
ORD-047070,C03377,P021,05/07/2025,5,14989.24,livré,Agadir,Cash,L020,2025-07-08
ORD-047071,C04842,P028,2025-12-28,4,8152.84,en_cours,Rabat,Card,L009,
ORD-047072,C00678,P037,14/01/2026,3,14556.31,annulé,Oujda,Transfer,L006,
ORD-047073,C00538,P030,24/07/2025,5,12693.09,retourné,Marrakech,Card,L002,
ORD-047074,C04273,P042,2026-03-01,1,1281.09,livré,Rabat,Transfer,L001,2026-03-06
ORD-047075,C03114,P008,Nov 01 2025,2,13697.91,DONE,Rabat,Cash,L007,
ORD-047076,C01582,P063,25/12/2025,1,268.48,livré,Marrakech,Cash,L014,2025-12-30
ORD-047077,C00288,P015,05/01/2026,2,7919.83,retourné,Casablanca,Cash,L005,
ORD-047078,C04021,P064,Sep 06 2025,4,4968.56,livré,Meknès,Transfer,L006,2025-09-07
ORD-047079,C02533,P055,Aug 23 2025,4,1724.7,annulé,TNG,Card,L013,
ORD-047080,C04350,P029,Jan 31 2026,5,11138.83,en_cours,Rabat,Card,,
ORD-047081,C00012,P090,Oct 28 2025,4,11889.87,en_cours,Meknès,Cash,L007,
ORD-047082,C02042,P031,2025-11-22,4,6633.11,en_cours,Oujda,Transfer,L014,
ORD-047083,C00477,P024,16/11/2025,1,862.62,DONE,Rabat,Cash,L016,
ORD-047084,C02004,P052,Jul 30 2025,5,6434.91,retourné,Oujda,Card,L001,
ORD-047085,C01160,P034,18/03/2026,2,13868.06,annulé,Rabat,Card,L017,
ORD-047086,C00661,P023,Aug 13 2025,2,4457.65,annulé,Marrakech,Card,L002,
ORD-047087,C01736,P097,2026-03-03,4,12372.1,annulé,Meknès,Card,L012,
ORD-047088,C03035,P001,Feb 02 2026,4,2101.67,annulé,Agadir,Cash,L017,
ORD-047089,C02045,P077,Mar 30 2026,5,10408.17,OK,Marrakech,Card,L001,
ORD-047090,C00596,P054,Sep 02 2025,2,9755.66,DONE,Meknès,Cash,L007,
ORD-047091,C00469,P067,22/06/2025,3,13028.23,livré,Fès,Cash,L018,2025-06-27
ORD-047092,C02462,P045,2026-05-12,3,3745.48,annulé,Oujda,Cash,L019,
ORD-047093,C01537,P015,Jul 31 2025,2,7919.83,retourné,Oujda,Transfer,L019,
ORD-047094,C02214,P045,21/04/2026,3,3745.48,annulé,Marrakech,Cash,L018,
ORD-047095,C02040,P002,01/10/2025,2,2990.58,retourné,Rabat,Transfer,L007,
ORD-047096,C03873,P051,11/07/2025,4,11974.15,annulé,Casablanca,Transfer,L019,
ORD-047097,C01188,P022,2025-12-08,3,42.31,annulé,Marrakech,Card,L020,
ORD-047098,C01479,P098,08/12/2025,4,14699.33,livré,Casablanca,Cash,L018,2025-12-10
ORD-047099,C04431,P004,Oct 21 2025,2,8048.06,en_cours,Fès,Transfer,L001,
ORD-047100,C03963,P052,Jan 31 2026,3,6434.91,retourné,Casablanca,Transfer,L008,
ORD-047101,C00491,P099,2025-10-17,1,10088.39,annulé,Rabat,Transfer,L007,
ORD-047102,C03397,P025,Nov 01 2025,3,0.0,retourné,TANGER,Card,L010,
ORD-047103,C01006,P034,31/01/2026,3,13868.06,en_cours,Fès,Transfer,L016,
ORD-047104,C00572,P061,01/10/2025,3,12765.78,retourné,Oujda,Card,L014,
ORD-047105,C03506,P027,2026-04-10,2,1508.72,annulé,Fès,Cash,L005,
ORD-047106,C00100,P079,22/12/2025,3,11402.26,annulé,Fès,Card,L011,
ORD-047107,C02884,P019,2025-09-20,5,12958.91,DONE,Rabat,Transfer,L020,
ORD-047108,C03029,P061,07/08/2025,5,12765.78,annulé,Marrakech,Cash,L016,
ORD-047109,C01861,P029,27/04/2026,3,11138.83,en_cours,tanger,Cash,L006,
ORD-047110,C03508,P094,2025-07-17,5,12494.26,retourné,Casablanca,Card,L020,
ORD-047111,C01238,P016,29/10/2025,5,1823.85,retourné,Casablanca,Cash,L013,
ORD-047112,C03733,P059,30/09/2025,2,11009.59,annulé,TANGER,Cash,L020,
ORD-047113,C00818,P097,12/05/2026,4,12372.1,annulé,Meknès,Card,L014,
ORD-047114,C02753,P060,02/05/2026,3,14019.98,en_cours,Marrakech,Transfer,L015,
ORD-047115,C02701,P012,Jul 27 2025,1,10834.16,livré,Meknès,Card,L018,2025-07-29
ORD-047116,C04620,P016,26/01/2026,4,1823.85,en_cours,Casablanca,Transfer,L012,
ORD-047117,C04769,P030,29/09/2025,3,12693.09,en_cours,Meknès,Card,L013,
ORD-047118,C02449,P027,06/02/2026,3,1508.72,livré,Rabat,Card,L009,2026-02-08
ORD-047119,C03389,P037,2026-01-27,4,14556.31,retourné,Marrakech,Card,L015,
ORD-047120,C00564,P072,16/04/2026,5,10547.78,annulé,Meknès,Transfer,L011,
